MaxTempC,MinTempC,DownShortRadiation,MaxRelHumidity,MinRelHumidity,Precipitation,SpecHumidity,newMaxTempC,newMinTempC,dailyGDD,Year,cumGDDJan1,cumGDDMar1,Ordinal,Flight.Period
33.2244,22.8935,219.1766,100,49.1334,16.8927,17.4067,30,22.8935,16.44675,2016,1377.25095,1273.69295,184,ABSENT
31.7344,22.3436,222.7688,100,56.0443,7.9593,17.8916,30,22.3436,16.1718,2016,1393.42275,1289.86475,185,ABSENT
32.8744,22.8436,237.9349,100,54.6359,17.3472,18.6791,30,22.8436,16.4218,2016,1409.84455,1306.28655,186,ABSENT
35.6844,23.4535,354.7005,100,42.7625,2.7923,17.7939,30,23.4535,16.72675,2016,1426.5713,1323.0133,187,ABSENT
34.1144,22.6135,307.1237,96.7321,42.7216,3.0891,16.2855,30,22.6135,16.30675,2016,1442.87805,1339.32005,188,ABSENT
34.6544,22.8036,331.2391,96.1617,41.433,8.4139,16.3687,30,22.8036,16.4018,2016,1459.27985,1355.72185,189,ABSENT
35.3244,21.7436,356.8116,100,41.016,13.9335,16.8527,30,21.7436,15.8718,2016,1475.15165,1371.59365,190,ABSENT
33.9444,22.9835,352.4588,95.4927,43.6608,0,16.4232,30,22.9835,16.49175,2016,1491.6434,1388.0854,191,ABSENT
33.1844,23.5736,368.7342,77.2848,36.2658,0,13.5253,30,23.5736,16.7868,2016,1508.4302,1404.8722,192,ABSENT
33.2544,21.8036,268.7159,97.3629,43.0592,12.477,15.6155,30,21.8036,15.9018,2016,1524.332,1420.774,193,ABSENT
33.3944,22.7335,259.0386,100,48.4828,2.7366,17.3784,30,22.7335,16.36675,2016,1540.69875,1437.14075,194,ABSENT
35.2244,24.4736,367.0672,85.5633,38.5876,0,15.9458,30,24.4736,17.2368,2016,1557.93555,1454.37755,195,PRESENT
36.2644,24.8336,334.4834,86.5508,37.4596,0,16.4944,30,24.8336,17.4168,2016,1575.35235,1471.79435,196,PRESENT
35.2044,22.2936,301.3385,100,42.0892,20.9837,17.0993,30,22.2936,16.1468,2016,1591.49915,1487.94115,197,PRESENT
30.6744,21.5536,303.2037,100,58.7604,21.1414,17.5373,30,21.5536,15.7768,2016,1607.27595,1503.71795,198,PRESENT
32.7744,22.1135,321.2576,100,48.0393,0,16.6492,30,22.1135,16.05675,2016,1623.3327,1519.7747,199,PRESENT
34.4244,23.9835,346.6095,91.6682,43.0791,0,16.6861,30,23.9835,16.99175,2016,1640.32445,1536.76645,200,PRESENT
34.0244,20.9336,318.0569,100,46.3054,18.5439,17.3253,30,20.9336,15.4668,2016,1655.79125,1552.23325,201,PRESENT
31.9044,21.5436,331.7493,100,52.2581,0,17.0153,30,21.5436,15.7718,2016,1671.56305,1568.00505,202,PRESENT
33.4544,22.7236,298.6904,100,47.6509,0,17.1852,30,22.7236,16.3618,2016,1687.92485,1584.36685,203,PRESENT
33.3844,23.2635,336.5117,100,49.878,1.0297,17.7898,30,23.2635,16.63175,2016,1704.5566,1600.9986,204,PRESENT
34.8644,22.8736,283.7587,100,44.9024,2.4583,17.7008,30,22.8736,16.4368,2016,1720.9934,1617.4354,205,PRESENT
35.7644,25.0336,359.7133,88.3888,40.4506,0,17.0754,30,25.0336,17.5168,2016,1738.5102,1634.9522,206,PRESENT
35.5644,24.6836,347.6619,93.8978,43.2817,0,17.8527,30,24.6836,17.3418,2016,1755.852,1652.294,207,PRESENT
36.3444,25.6435,352.8622,88.6812,40.8208,0,17.7655,30,25.6435,17.82175,2016,1773.67375,1670.11575,208,PRESENT
37.5544,25.6135,222.4064,91.4642,39.1037,0,18.3362,30,25.6135,17.80675,2016,1791.4805,1687.9225,209,PRESENT
37.1544,25.4835,330.9528,87.8032,37.688,0,17.4101,30,25.4835,17.74175,2016,1809.22225,1705.66425,210,PRESENT
34.8044,24.3935,348.7799,84.5362,38.8547,0,15.6634,30,24.3935,17.19675,2016,1826.419,1722.861,211,PRESENT
36.5744,23.8036,319.1416,88.659,35.0859,19.9911,15.9229,30,23.8036,16.9018,2016,1843.3208,1739.7628,212,PRESENT
35.3112,23.8165,285.7153,97.0212,43.1485,10.6744,17.7557,30,23.8165,16.90825,2016,1860.22905,1756.67105,213,PRESENT
33.6012,22.8964,243.4561,100,49.7251,1.5654,18.1421,30,22.8964,16.4482,2016,1876.67725,1773.11925,214,PRESENT
32.0612,23.0265,215.5067,100,54.9821,4.2576,18.096,30,23.0265,16.51325,2016,1893.1905,1789.6325,215,PRESENT
30.0511,22.3465,190.2102,98.5039,56.5751,9.5989,16.5184,30,22.3465,16.17325,2016,1909.36375,1805.80575,216,PRESENT
30.5712,22.7265,182.1809,94.8098,53.4877,1.3246,16.2287,30,22.7265,16.36325,2016,1925.727,1822.169,217,PRESENT
31.3611,24.0164,195.9743,92.2477,53.6598,14.2694,17.0297,30,24.0164,17.0082,2016,1942.7352,1839.1772,218,PRESENT
33.3812,25.1164,209.8247,90.8162,49.5973,7.1132,17.8794,30,25.1164,17.5582,2016,1960.2934,1856.7354,219,PRESENT
32.5711,23.0464,185.7788,100,54.7829,13.7619,18.5721,30,23.0464,16.5232,2016,1976.8166,1873.2586,220,PRESENT
32.7411,23.5065,227.2848,98.8336,51.4271,0.9633,17.7754,30,23.5065,16.75325,2016,1993.56985,1890.01185,221,PRESENT
32.5811,23.1265,191.5188,100,51.4663,5.1177,17.6258,30,23.1265,16.56325,2016,2010.1331,1906.5751,222,PRESENT
32.9511,22.6865,261.6331,100,49.7198,0,17.4854,30,22.6865,16.34325,2016,2026.47635,1922.91835,223,PRESENT
33.1111,23.7465,272.0562,100,52.7376,0,18.542,30,23.7465,16.87325,2016,2043.3496,1939.7916,224,PRESENT
34.3211,24.5265,243.809,97.0346,48.5737,0,18.526,30,24.5265,17.26325,2016,2060.61285,1957.05485,225,ABSENT
35.0612,24.6265,241.679,96.7881,46.3924,0,18.5861,30,24.6265,17.31325,2016,2077.9261,1974.3681,226,ABSENT
35.8512,24.0065,284.4649,98.346,42.9223,0,18.2189,30,24.0065,17.00325,2016,2094.92935,1991.37135,227,ABSENT
35.9311,24.0865,285.7174,96.3414,41.8023,0,17.9099,30,24.0865,17.04325,2016,2111.9726,2008.4146,228,ABSENT
35.6612,24.1265,278.3872,94.6793,41.7445,0,17.6234,30,24.1265,17.06325,2016,2129.03585,2025.47785,229,ABSENT
35.4311,24.3864,278.3327,93.2274,42.356,1.4966,17.6064,30,24.3864,17.1932,2016,2146.22905,2042.67105,230,ABSENT
35.0012,22.9665,252.7134,98.259,42.0935,0,17.1022,30,22.9665,16.48325,2016,2162.7123,2059.1543,231,ABSENT
33.8812,23.0764,185.4702,96.7476,44.9073,1.574,16.9346,30,23.0764,16.5382,2016,2179.2505,2075.6925,232,ABSENT
32.4511,23.4665,216.9089,94.484,49.4014,0,16.9045,30,23.4665,16.73325,2016,2195.98375,2092.42575,233,ABSENT
35.8112,21.3765,254.5072,100,37.4007,4.5844,16.2681,30,21.3765,15.68825,2016,2211.672,2108.114,234,ABSENT
31.7512,19.0065,319.858,96.4144,38.2066,0,13.1619,30,19.0065,14.50325,2016,2226.17525,2122.61725,235,ABSENT
32.0711,18.6964,281.4889,100,43.1785,1.4536,14.7983,30,18.6964,14.3482,2016,2240.52345,2136.96545,236,ABSENT
30.5511,18.1764,302.805,100,49.036,0,15.0666,30,18.1764,14.0882,2016,2254.61165,2151.05365,237,ABSENT
33.8812,21.8964,300.9664,92.4081,38.738,0,15.0186,30,21.8964,15.9482,2016,2270.55985,2167.00185,238,ABSENT
35.9211,22.6464,301.7095,93.2581,35.9689,0,15.8694,30,22.6464,16.3232,2016,2286.88305,2183.32505,239,ABSENT
34.9112,22.8365,222.2453,100,43.09,6.2789,17.3443,30,22.8365,16.41825,2016,2303.3013,2199.7433,240,ABSENT
31.8711,22.7565,250.8253,98.9489,51.7793,0.7397,17.0133,30,22.7565,16.37825,2016,2319.67955,2216.12155,241,ABSENT
32.4112,21.0065,291.6953,100,46.8678,0,16.1421,30,21.0065,15.50325,2016,2335.1828,2231.6248,242,ABSENT
33.3711,21.9065,293.1666,96.4904,42.5252,0,15.7353,30,21.9065,15.95325,2016,2351.13605,2247.57805,243,ABSENT
32.8745,21.5024,259.9048,97.3356,46.3298,0,15.8401,30,21.5024,15.7512,2016,2366.88725,2263.32925,244,ABSENT
34.9045,22.4624,237.7992,91.7336,40.3274,3.6019,15.7845,30,22.4624,16.2312,2016,2383.11845,2279.56045,245,ABSENT
22.7845,18.0724,131.6983,100,86.5827,83.4659,15.2603,22.7845,18.0724,10.42845,2016,2393.5469,2289.9889,246,ABSENT
27.3045,17.2824,216.0786,97.4555,49.8466,0,12.22,27.3045,17.2824,12.29345,2016,2405.84035,2302.28235,247,ABSENT
28.5845,15.4624,270.3803,100,42.5952,0,11.5143,28.5845,15.4624,12.02345,2016,2417.8638,2314.3058,248,ABSENT
28.8445,17.2324,272.271,84.6201,37.5379,0,10.5143,28.8445,17.2324,13.03845,2016,2430.90225,2327.34425,249,ABSENT
33.0045,20.0524,271.3762,79.2308,31.9051,0,11.6938,30,20.0524,15.0262,2016,2445.92845,2342.37045,250,ABSENT
34.5146,21.6324,255.0576,81.0822,33.3404,0,13.1948,30,21.6324,15.8162,2016,2461.74465,2358.18665,251,ABSENT
35.2745,21.3324,260.5515,84.4953,32.6256,0,13.5276,30,21.3324,15.6662,2016,2477.41085,2373.85285,252,ABSENT
34.1545,22.4624,257.1112,78.2326,34.7142,0,13.3641,30,22.4624,16.2312,2016,2493.64205,2390.08405,253,ABSENT
33.0945,22.2824,254.395,82.8862,39.6176,0,14.0449,30,22.2824,16.1412,2016,2509.78325,2406.22525,254,ABSENT
32.5845,22.5724,199.7608,84.7077,43.0048,0,14.6217,30,22.5724,16.2862,2016,2526.06945,2422.51145,255,ABSENT
30.3345,21.0724,201.8548,93.8799,50.925,0,14.8612,30,21.0724,15.5362,2016,2541.60565,2438.04765,256,PRESENT
31.5845,18.2224,240.0887,100,45.2714,0,14.4285,30,18.2224,14.1112,2016,2555.71685,2452.15885,257,PRESENT
31.7346,19.7024,240.102,97.1746,43.8526,0,14.1628,30,19.7024,14.8512,2016,2570.56805,2467.01005,258,PRESENT
31.6845,20.7024,231.1067,94.0086,45.4118,0,14.5498,30,20.7024,15.3512,2016,2585.91925,2482.36125,259,PRESENT
28.5445,20.1824,240.4486,91.0389,51.9692,0,13.63,28.5445,20.1824,14.36345,2016,2600.2827,2496.7247,260,PRESENT
30.8045,20.2324,235.1982,93.5998,46.332,0,14.0727,30,20.2324,15.1162,2016,2615.3989,2511.8409,261,PRESENT
31.8845,21.4324,144.0989,97.0384,49.0379,1.421,15.7227,30,21.4324,15.7162,2016,2631.1151,2527.5571,262,PRESENT
28.5445,21.5624,124.998,95.2615,60.3517,26.5259,15.5459,28.5445,21.5624,15.05345,2016,2646.16855,2542.61055,263,PRESENT
25.0845,21.4224,151.0635,85.7557,66.5466,9.0986,13.8141,25.0845,21.4224,13.25345,2016,2659.422,2555.864,264,PRESENT
24.3945,21.0624,125.6437,80.8707,63.5129,7.9834,12.71,24.3945,21.0624,12.72845,2016,2672.15045,2568.59245,265,PRESENT
27.4546,21.7224,125.524,81.3044,54.4016,17.4274,13.3052,27.4546,21.7224,14.5885,2016,2686.73895,2583.18095,266,PRESENT
27.7046,18.9524,166.4659,100,58.4378,0,14.381,27.7046,18.9524,13.3285,2016,2700.06745,2596.50945,267,PRESENT
32.0545,20.0424,234.7234,94.206,42.349,0,14.0032,30,20.0424,15.0212,2016,2715.08865,2611.53065,268,PRESENT
27.2545,19.5924,170.2534,100,61.5797,0,14.6696,27.2545,19.5924,13.42345,2016,2728.5121,2624.9541,269,PRESENT
27.6645,19.6824,115.5017,97.377,57.6495,0,14.176,27.6645,19.6824,13.67345,2016,2742.18555,2638.62755,270,PRESENT
29.3845,19.7824,167.2091,97.5114,51.8397,5.467,14.2841,29.3845,19.7824,14.58345,2016,2756.769,2653.211,271,ABSENT
29.2945,18.8224,162.8459,100,56.0158,177.5303,15.2067,29.2945,18.8224,14.05845,2016,2770.82745,2667.26945,272,ABSENT
25.0445,19.1624,150.3551,100,73.5643,5.5558,15.084,25.0445,19.1624,12.10345,2016,2782.9309,2679.3729,273,ABSENT
29.8784,16.8656,145.6608,100,52.2277,1.0627,14.4313,29.8784,16.8656,13.372,2016,2796.3029,2692.7449,274,ABSENT
29.2884,16.5556,222.7538,94.3609,42.8288,4.6683,11.7011,29.2884,16.5556,12.922,2016,2809.2249,2705.6669,275,ABSENT
28.6384,15.8956,225.4719,92.8467,41.8553,0,11.0416,28.6384,15.8956,12.267,2016,2821.4919,2717.9339,276,ABSENT
27.3284,17.6656,214.7994,76.1874,41.3761,0,10.1209,27.3284,17.6656,12.497,2016,2833.9889,2730.4309,277,ABSENT
24.8584,16.2256,195.282,89.8451,53.2168,0,10.909,24.8584,16.2256,10.542,2016,2844.5309,2740.9729,278,ABSENT
22.8504,16.2076,170.4323,94.226,64.116,0,11.4301,22.8504,16.2076,9.529,2016,2854.0599,2750.5019,279,ABSENT
22.2494,17.2976,92.9997,89.9593,68.3892,0,11.6866,22.2494,17.2976,9.7735,2016,2863.8334,2760.2754,280,ABSENT
26.4694,21.0396,120.5979,78.1216,57.0387,45.0265,12.7857,26.4694,21.0396,13.7545,2016,2877.5879,2774.0299,281,ABSENT
21.5524,14.0576,86.361,100,81.5343,219.1806,13.1689,21.5524,14.0576,7.805,2016,2885.3929,2781.8349,282,ABSENT
22.7884,9.3256,220.0676,95.3986,39.4873,0,7.3979,22.7884,10,6.3942,2016,2891.7871,2788.2291,283,ABSENT
20.8434,7.2666,221.6841,84.2708,33.3871,0,5.6862,20.8434,10,5.4217,2016,2897.2088,2793.6508,284,ABSENT
21.1774,9.2196,219.071,86.0535,38.9652,0,6.6234,21.1774,10,5.5887,2016,2902.7975,2799.2395,285,ABSENT
24.6524,11.0886,211.9063,100,42.952,0,8.9127,24.6524,11.0886,7.8705,2016,2910.668,2807.11,286,ABSENT
26.5274,13.2076,207.0961,93.8093,40.0884,0,9.3903,26.5274,13.2076,9.8675,2016,2920.5355,2816.9775,287,ABSENT
22.9104,12.2056,200.9514,94.6184,48.1938,0,8.874,22.9104,12.2056,7.558,2016,2928.0935,2824.5355,288,ABSENT
22.7314,11.3276,170.1582,96.4862,46.7472,0,8.544,22.7314,11.3276,7.0295,2016,2935.123,2831.565,289,ABSENT
26.4844,13.1586,200.3431,92.9184,39.6189,0,9.2713,26.4844,13.1586,9.8215,2016,2944.9445,2841.3865,290,ABSENT
28.1864,15.8196,198.1289,90.5525,41.6901,0,10.7159,28.1864,15.8196,12.003,2016,2956.9475,2853.3895,291,ABSENT
29.1764,17.0256,196.2043,87.8429,41.1091,0,11.2171,29.1764,17.0256,13.101,2016,2970.0485,2866.4905,292,ABSENT
31.0564,16.8786,195.4388,93.0165,38.3267,0,11.7711,30,16.8786,13.4393,2016,2983.4878,2879.9298,293,ABSENT
29.5294,16.4866,192.7188,97.7895,43.6913,0,12.0752,29.5294,16.4866,13.008,2016,2996.4958,2892.9378,294,ABSENT
26.5434,10.3816,135.6623,100,42.3658,0,9.8619,26.5434,10.3816,8.4625,2016,3004.9583,2901.4003,295,ABSENT
18.4244,4.4486,198.2691,89.6147,34.1766,0,4.9845,18.4244,10,4.2122,2016,3009.1705,2905.6125,296,ABSENT
21.6764,7.2586,195.447,72.373,26.0539,0,4.8772,21.6764,10,5.8382,2016,3015.0087,2911.4507,297,ABSENT
26.8494,9.6156,190.1456,81.9945,25.1373,0,6.4786,26.8494,10,8.4247,2016,3023.4334,2919.8754,298,ABSENT
20.0834,5.0736,192.7796,88.2428,31.2086,0,5.125,20.0834,10,5.0417,2016,3028.4751,2924.9171,299,ABSENT
21.0284,6.4666,189.3144,88.5493,32.7508,0,5.6593,21.0284,10,5.5142,2016,3033.9893,2930.4313,300,ABSENT
25.4604,10.8936,167.4276,100,42.036,0,9.1818,25.4604,10.8936,8.177,2016,3042.1663,2938.6083,301,ABSENT
25.9704,9.4526,180.0428,100,39.3743,0,8.9437,25.9704,10,7.9852,2016,3050.1515,2946.5935,302,ABSENT
26.9574,10.6716,178.5221,100,35.9195,0,8.7651,26.9574,10.6716,8.8145,2016,3058.966,2955.408,303,ABSENT
29.4414,13.4636,176.9528,92.4024,32.8556,0,9.4034,29.4414,13.4636,11.4525,2016,3070.4185,2966.8605,304,ABSENT
24.8297,12.709,148.4451,85.1594,41.6221,0,8.3732,24.8297,12.709,8.76935,2016,3079.18785,2975.62985,305,ABSENT
21.3357,10.6891,120.4407,91.3845,49.0433,0,7.8653,21.3357,10.6891,6.0124,2016,3085.20025,2981.64225,306,ABSENT
26.8687,11.923,164.1914,99.7471,40.8732,0,9.3029,26.8687,11.923,9.39585,2016,3094.5961,2991.0381,307,ABSENT
28.6447,15.8271,163.0979,79.9695,37.7626,2.6379,9.6137,28.6447,15.8271,12.2359,2016,3106.832,3003.274,308,ABSENT
21.6397,5.623,161.0576,100,43.7581,0,7.2165,21.6397,10,5.81985,2016,3112.65185,3009.09385,309,ABSENT
19.3187,3.846,169.5572,82.1921,30.0126,0,4.4503,19.3187,10,4.65935,2016,3117.3112,3013.7532,310,ABSENT
22.4517,4.834,166.378,75.8855,23.7119,0,4.4047,22.4517,10,6.22585,2016,3123.53705,3019.97905,311,ABSENT
18.7317,2.334,163.2621,88.1698,30.0216,0,4.2901,18.7317,10,4.36585,2016,3127.9029,3024.3449,312,ABSENT
19.7617,4.294,163.1127,76.5669,27.8166,0,4.2805,19.7617,10,4.88085,2016,3132.78375,3029.22575,313,ABSENT
19.5787,5.966,69.6592,82.9286,35.098,0,5.1988,19.5787,10,4.78935,2016,3137.5731,3034.0151,314,ABSENT
17.9767,4.5431,158.3534,70.5648,29.4189,0,4.0177,17.9767,10,3.98835,2016,3141.56145,3038.00345,315,ABSENT
21.9187,5.848,159.744,66.8812,23.1052,0,4.1697,21.9187,10,5.95935,2016,3147.5208,3043.9628,316,ABSENT
14.0217,-0.877,154.3503,100,37.6201,0,3.8777,14.0217,10,2.01085,2016,3149.53165,3045.97365,317,ABSENT
12.6717,0.561,88.2184,94.6148,43.5728,22.4327,4.0553,12.6717,10,1.33585,2016,3150.8675,3047.3095,318,ABSENT
13.2167,7.9051,141.1696,84.0838,64.0835,0,6.0139,13.2167,10,1.60835,2016,3152.47585,3048.91785,319,ABSENT
17.9017,4.399,149.4503,92.55,39.4847,0,5.2013,17.9017,10,3.95085,2016,3156.4267,3052.8687,320,ABSENT
20.2627,5.443,144.7921,77.9569,29.9905,0,4.7178,20.2627,10,5.13135,2016,3161.55805,3058.00005,321,ABSENT
20.3877,5.739,147.1356,82.4857,32.4006,0,5.0914,20.3877,10,5.19385,2016,3166.7519,3063.1939,322,ABSENT
24.7547,7.092,145.4026,86.3652,27.9743,0,5.8444,24.7547,10,7.37735,2016,3174.12925,3070.57125,323,ABSENT
24.6897,1.48,140.2837,100,24.6255,0,5.2126,24.6897,10,7.34485,2016,3181.4741,3077.9161,324,ABSENT
12.2377,-1.003,148.4687,64.4045,25.8874,0,2.4771,12.2377,10,1.11885,2016,3182.59295,3079.03495,325,ABSENT
14.1677,-1.154,145.4281,57.3162,19.2006,0,2.1842,14.1677,10,2.08385,2016,3184.6768,3081.1188,326,ABSENT
13.8697,-1.244,147.2127,59.3172,20.3126,0,2.2445,13.8697,10,1.93485,2016,3186.61165,3083.05365,327,ABSENT
15.7497,0.611,139.1913,81.4092,29.6391,0.5104,3.5073,15.7497,10,2.87485,2016,3189.4865,3085.9285,328,ABSENT
23.7897,10.516,100.94,88.354,39.6323,0,7.5205,23.7897,10.516,7.15285,2016,3196.63935,3093.08135,329,ABSENT
21.8857,10.963,95.2764,92.6387,48.919,0,8.1176,21.8857,10.963,6.42435,2016,3203.0637,3099.5057,330,ABSENT
16.1307,-0.4399,137.8293,100,45.6849,0,5.3065,16.1307,10,3.06535,2016,3206.12905,3102.57105,331,ABSENT
13.1457,-0.357,141.1153,75.2641,30.4058,0,3.0273,13.1457,10,1.57285,2016,3207.7019,3104.1439,332,ABSENT
17.4227,0.4391,114.4717,100,42.1991,0,5.3599,17.4227,10,3.71135,2016,3211.41325,3107.85525,333,ABSENT
23.2967,17.9221,74.4345,73.8189,56.6124,2.0814,10.1354,23.2967,17.9221,10.6094,2016,3222.02265,3118.46465,334,ABSENT
25.1533,15.3341,98.1688,99.8109,55.6783,4.021,11.4158,25.1533,15.3341,10.2437,2016,3232.26635,3128.70835,335,ABSENT
19.0824,2.3671,130.7415,100,42.6609,0,6.1854,19.0824,10,4.5412,2016,3236.80755,3133.24955,336,ABSENT
14.8673,2.1751,131.1859,72.651,29.4501,0,3.4258,14.8673,10,2.43365,2016,3239.2412,3135.6832,337,ABSENT
11.6684,3.0831,114.7436,62.4973,33.9775,1.3547,3.1365,11.6684,10,0.8342,2016,3240.0754,3136.5174,338,ABSENT
7.0663,5.8261,37.1984,68.3431,65.8461,20.2909,4.1535,10,10,0,2016,3240.0754,3136.5174,339,ABSENT
15.7964,6.7481,72.2803,89.1378,50.0043,3.5473,5.7844,15.7964,10,2.8982,2016,3242.9736,3139.4156,340,ABSENT
10.9564,4.0931,40.3879,100,69.4451,3.5594,5.685,10.9564,10,0.4782,2016,3243.4518,3139.8938,341,ABSENT
16.0963,4.1871,124.8316,90.103,40.6561,0,4.9021,16.0963,10,3.04815,2016,3246.49995,3142.94195,342,ABSENT
12.2823,-1.3109,70.6455,100,44.0899,0,4.1063,12.2823,10,1.14115,2016,3247.6411,3144.0831,343,ABSENT
6.4744,-5.0629,131.7621,68.9146,28.8594,0,1.917,10,10,0,2016,3247.6411,3144.0831,344,ABSENT
6.7333,-5.1959,130.7509,59.1531,23.1488,0,1.6263,10,10,0,2016,3247.6411,3144.0831,345,ABSENT
7.4354,-3.8159,64.8339,94.9868,43.2321,3.5249,2.9083,10,10,0,2016,3247.6411,3144.0831,346,ABSENT
15.6083,4.1161,78.091,100,57.0882,1.6518,6.4453,15.6083,10,2.80415,2016,3250.44525,3146.88725,347,ABSENT
9.4734,5.4231,30.7142,90.24,72.409,2.2211,5.3482,10,10,0,2016,3250.44525,3146.88725,348,ABSENT
13.2343,0.3511,108.805,100,53.2414,2.0135,5.1814,13.2343,10,1.61715,2016,3252.0624,3148.5044,349,ABSENT
9.3314,-5.2629,127.7704,83.8664,28.4227,0,2.3024,10,10,0,2016,3252.0624,3148.5044,350,ABSENT
0.9033,-5.3679,116.4946,50.7763,31.0989,0,1.3752,10,10,0,2016,3252.0624,3148.5044,351,ABSENT
16.4394,0.0871,59.8968,100,50.6076,0,6.0943,16.4394,10,3.2197,2016,3255.2821,3151.7241,352,ABSENT
24.0453,3.1421,104.6671,100,47.0598,19.2635,9.171,24.0453,10,7.02265,2016,3262.30475,3158.74675,353,ABSENT
3.1814,1.5411,31.3102,87.9865,84.1208,4.3525,3.9735,10,10,0,2016,3262.30475,3158.74675,354,ABSENT
6.6753,-1.8139,84.9822,97.9361,55.8557,0,3.4758,10,10,0,2016,3262.30475,3158.74675,355,ABSENT
15.0403,-1.2929,126.2498,85.5451,26.2908,0,3.1503,15.0403,10,2.52015,2016,3264.8249,3161.2669,356,ABSENT
18.3553,2.1861,97.5909,85.7294,27.5629,0,4.0518,18.3553,10,4.17765,2016,3269.00255,3165.44455,357,ABSENT
11.8404,3.1781,111.0384,66.5786,36.3784,0,3.3661,11.8404,10,0.9202,2016,3269.92275,3166.36475,358,ABSENT
16.8733,7.7711,43.6053,93.8751,52.9886,0.4952,6.5325,16.8733,10,3.43665,2016,3273.3594,3169.8014,359,ABSENT
17.9143,8.0241,45.6932,94.0913,50.3134,0,6.6605,17.9143,10,3.95715,2016,3277.31655,3173.75855,360,ABSENT
13.8393,8.5191,47.3217,88.3377,64.8877,1.0963,6.4619,13.8393,10,1.91965,2016,3279.2362,3175.6782,361,ABSENT
18.5623,7.8951,108.5225,100,64.9556,0,8.7631,18.5623,10,4.28115,2016,3283.51735,3179.95935,362,ABSENT
17.3624,3.5521,126.656,91.8824,36.04,13.8215,4.783,17.3624,10,3.6812,2016,3287.19855,3183.64055,363,ABSENT
17.8784,2.6421,90.4462,100,36.8296,0.4495,5.0368,17.8784,10,3.9392,2016,3291.13775,3187.57975,364,ABSENT
9.6913,-3.2649,127.0136,70.1614,26.5963,0,2.2318,10,10,0,2016,3291.13775,3187.57975,365,ABSENT
10.6715,-2.5523,95.749,98.4285,41.6708,0.5248,3.3773,10.6715,10,0.33575,2016,3291.4735,3187.9155,366,ABSENT
12.3765,6.2767,32.8258,78.6285,56.9818,20.7909,5.0624,12.3765,10,1.18825,2017,1.18825,-1,1,ABSENT
13.4045,9.3578,45.4278,100,89.6474,9.2885,8.336,13.4045,10,1.70225,2017,2.8905,-1,2,ABSENT
16.7985,9.4507,93.1587,100,72.2436,0,8.4505,16.7985,10,3.39925,2017,6.28975,-1,3,ABSENT
17.0925,-0.0342,93.3541,100,45.3035,0,5.5541,17.0925,10,3.54625,2017,9.836,-1,4,ABSENT
8.5935,-0.1743,91.5895,69.4208,40.3304,0,2.8475,10,10,0,2017,9.836,-1,5,ABSENT
7.5075,-0.0423,52.726,88.1025,56.8176,27.299,3.6342,10,10,0,2017,9.836,-1,6,ABSENT
-0.2425,-8.9973,49.2775,92.8862,52.9204,1.3924,1.9606,10,10,0,2017,9.836,-1,7,ABSENT
-2.2395,-10.6173,140.4017,67.3536,38.4621,0,1.2592,10,10,0,2017,9.836,-1,8,ABSENT
0.4005,-9.4163,120.9329,52.8529,26.3878,0,1.0911,10,10,0,2017,9.836,-1,9,ABSENT
11.5855,-4.9383,110.1607,100,33.3926,0.6186,2.9343,11.5855,10,0.79275,2017,10.62875,-1,10,ABSENT
17.1745,7.2917,75.5644,82.1449,46.0077,0,5.6636,17.1745,10,3.58725,2017,14.216,-1,11,ABSENT
22.5995,10.2458,131.246,83.1651,40.0095,0,6.9892,22.5995,10.2458,6.42265,2017,20.63865,-1,12,ABSENT
24.8775,8.6378,93.8453,96.2957,35.8143,0,7.2543,24.8775,10,7.43875,2017,28.0774,-1,13,ABSENT
12.0355,4.9748,66.375,85.4031,57.8639,0,5.0212,12.0355,10,1.01775,2017,29.09515,-1,14,ABSENT
15.6685,6.8647,55.5756,82.3526,49.6138,0,5.5153,15.6685,10,2.83425,2017,31.9294,-1,15,ABSENT
11.2865,6.5818,49.4784,78.4782,62.789,0,5.1593,11.2865,10,0.64325,2017,32.57265,-1,16,ABSENT
18.8495,9.2848,100.0075,93.6501,54.4593,0,7.3701,18.8495,10,4.42475,2017,36.9974,-1,17,ABSENT
23.4165,3.3777,130.1811,100,32.6321,0,6.1048,23.4165,10,6.70825,2017,43.70565,-1,18,ABSENT
17.9835,3.2198,137.7796,85.2902,33.3116,0.3111,4.4379,17.9835,10,3.99175,2017,47.6974,-1,19,ABSENT
21.3735,9.8887,77.91,80.5012,40.8756,0.4414,6.6102,21.3735,10,5.68675,2017,53.38415,-1,20,ABSENT
16.5195,10.7198,100.7342,94.904,71.4533,5.5952,8.2143,16.5195,10.7198,3.61965,2017,57.0038,-1,21,ABSENT
16.5295,11.9167,82.043,89.2969,72.8176,13.9486,8.3689,16.5295,11.9167,4.2231,2017,61.2269,-1,22,ABSENT
16.1125,6.2707,131.3016,95.6674,53.9668,0,6.1392,16.1125,10,3.05625,2017,64.28315,-1,23,ABSENT
17.8175,3.3347,118.5367,94.1986,37.878,0,4.9341,17.8175,10,3.90875,2017,68.1919,-1,24,ABSENT
22.4985,3.3087,149.6395,93.9164,27.2192,0,4.9106,22.4985,10,6.24925,2017,74.44115,-1,25,ABSENT
22.2975,0.8357,142.7632,100,29.0935,0,5.1451,22.2975,10,6.14875,2017,80.5899,-1,26,ABSENT
